Date,Open,High,Low,Close,Volume
01/11/2023,"392.23","395.60","391.38","395.52","68,881,078"
01/10/2023,"387.25","390.65","386.27","390.58","65,358,090"
01/09/2023,"390.37","393.70","387.67","387.86","73,978,070"
01/06/2023,"382.61","389.25","379.41","388.08","104,189,602"
01/05/2023,"381.72","381.84","378.76","379.38","76,970,461"
01/04/2023,"383.18","385.88","380.00","383.76","85,934,094"
01/03/2023,"384.37","386.43","377.83","380.82","74,850,727"
12/30/2022,"380.64","382.58","378.43","382.43","84,022,211"
12/29/2022,"379.63","384.35","379.08","383.44","66,970,883"
12/28/2022,"381.33","383.39","376.42","376.66","70,911,523"
12/27/2022,"382.79","383.15","379.65","381.40","51,638,180"
12/23/2022,"379.65","383.06","378.03","382.91","59,857,328"
12/22/2022,"383.05","386.21","374.77","380.72","100,120,898"
12/21/2022,"383.25","387.41","382.69","386.23","78,167,367"
12/20/2022,"379.23","382.23","377.85","380.54","74,427,242"
12/19/2022,"383.47","383.82","378.28","380.02","79,878,094"
12/16/2022,"385.18","386.58","381.04","383.27","119,858,000"
12/15/2022,"394.30","395.25","387.89","389.63","117,705,906"
12/14/2022,"401.61","405.50","396.31","399.40","108,111,297"
12/13/2022,"410.22","410.49","399.07","401.97","123,782,492"
12/12/2022,"394.11","398.95","393.41","398.95","75,405,844"
12/09/2022,"394.94","397.62","393.15","393.28","81,447,727"
12/08/2022,"395.14","397.36","393.27","396.24","60,737,910"
12/07/2022,"392.94","395.64","391.97","393.16","65,927,898"
12/06/2022,"399.42","399.99","391.64","393.83","77,972,227"
12/05/2022,"403.95","404.93","398.17","399.59","77,289,820"
12/02/2022,"402.25","407.86","402.14","406.91","85,342,727"
12/01/2022,"408.77","410.00","404.75","407.38","76,398,172"
11/30/2022,"395.49","407.68","393.48","407.68","144,566,703"
11/29/2022,"396.05","397.30","393.30","395.23","52,310,039"
11/28/2022,"399.09","400.81","395.11","395.91","68,021,750"
11/25/2022,"401.83","402.91","401.54","402.33","30,545,430"
11/23/2022,"399.55","402.93","399.31","402.42","68,261,633"
11/22/2022,"396.63","400.07","395.15","399.90","60,429,031"
11/21/2022,"394.64","395.82","392.66","394.59","51,243,191"
11/18/2022,"397.74","397.81","393.04","396.03","92,922,445"
11/17/2022,"390.46","394.95","390.14","394.24","74,496,258"
11/16/2022,"396.78","397.78","394.79","395.45","68,508,445"
11/15/2022,"401.15","402.31","394.49","398.49","93,194,445"
11/14/2022,"396.66","400.18","394.83","395.12","71,893,172"
11/11/2022,"395.59","399.35","393.61","398.51","93,839,875"
11/10/2022,"388.05","395.04","385.64","394.69","141,455,812"
11/09/2022,"379.93","381.14","373.61","374.13","78,495,469"
11/08/2022,"381.11","385.12","377.72","382.00","84,641,055"
11/07/2022,"377.71","380.57","375.53","379.95","68,286,953"
11/04/2022,"377.00","378.87","370.00","376.35","103,505,203"
11/03/2022,"371.47","374.20","368.79","371.01","87,100,117"
11/02/2022,"383.90","388.63","374.76","374.87","126,990,398"
11/01/2022,"390.14","390.39","383.29","384.52","85,407,602"
10/31/2022,"386.44","388.40","385.26","386.21","96,631,266"
10/28/2022,"379.87","389.52","379.68","389.02","100,302,000"
10/27/2022,"383.07","385.00","379.33","379.98","81,971,758"
10/26/2022,"381.62","387.58","381.35","382.02","104,087,297"
10/25/2022,"378.79","385.25","378.67","384.92","78,846,352"
10/24/2022,"375.89","380.06","373.11","378.87","85,436,914"
10/21/2022,"365.12","374.80","363.54","374.29","131,038,398"
10/20/2022,"368.03","372.67","364.61","365.41","88,283,086"
10/19/2022,"368.99","371.85","365.55","368.50","79,746,867"
10/18/2022,"375.13","375.45","367.52","371.13","97,162,852"
10/17/2022,"364.01","367.98","357.28","366.82","93,168,234"
10/14/2022,"368.55","370.26","356.96","357.63","123,737,000"
10/13/2022,"349.21","367.51","348.11","365.97","147,254,500"
10/12/2022,"358.17","359.82","356.30","356.56","76,991,797"
10/11/2022,"358.24","363.03","355.71","357.74","92,482,789"
10/10/2022,"363.96","364.21","357.67","360.02","76,042,766"
10/07/2022,"368.97","373.29","360.94","362.79","107,789,508"
10/06/2022,"375.62","378.72","372.68","373.20","82,333,539"
10/05/2022,"373.39","379.46","370.95","377.09","88,065,672"
10/04/2022,"372.40","378.00","366.57","377.97","103,602,797"
10/03/2022,"361.08","368.55","359.21","366.61","89,756,477"
09/30/2022,"361.80","365.91","357.04","357.18","153,711,203"
09/29/2022,"366.81","367.11","359.70","362.79","112,952,305"
09/28/2022,"364.38","372.30","362.60","370.53","110,802,203"
09/27/2022,"368.02","370.40","360.87","363.38","108,294,094"
09/26/2022,"366.41","370.21","363.03","364.31","92,581,242"
09/23/2022,"370.58","370.62","363.29","367.95","122,346,898"
09/22/2022,"376.58","378.30","373.44","374.22","89,472,641"
09/21/2022,"386.11","389.31","377.38","377.39","106,746,602"
09/20/2022,"385.06","386.12","381.20","384.09","77,274,883"
09/19/2022,"382.26","388.55","382.18","388.55","73,278,484"
09/16/2022,"384.14","386.25","382.11","385.56","103,084,797"
09/15/2022,"392.96","395.96","388.78","390.12","87,633,844"
09/14/2022,"394.47","396.20","391.12","394.60","85,023,750"
09/13/2022,"401.83","403.10","391.92","393.10","122,947,102"
09/12/2022,"408.78","411.73","408.46","410.97","69,256,258"
09/09/2022,"402.74","407.51","402.46","406.60","76,706,922"
09/08/2022,"395.39","400.86","394.12","400.38","80,821,680"
09/07/2022,"390.43","398.59","390.20","397.78","70,964,234"
09/06/2022,"393.13","394.12","388.42","390.76","76,637,398"
09/02/2022,"400.28","401.56","390.33","392.24","99,632,148"
09/01/2022,"392.89","396.78","390.04","396.42","78,740,078"
08/31/2022,"399.93","401.24","395.04","395.18","76,029,672"
08/30/2022,"403.85","404.10","396.00","398.21","85,652,438"
08/29/2022,"402.20","405.84","401.20","402.63","65,370,809"
08/26/2022,"419.39","419.96","405.25","405.31","103,087,000"
08/25/2022,"415.24","419.56","414.09","419.51","50,942,246"
08/24/2022,"412.11","415.11","411.39","413.67","49,177,801"
08/23/2022,"412.90","415.42","411.77","412.35","49,105,246"
08/22/2022,"417.05","417.23","412.40","413.35","77,695,641"
08/19/2022,"424.98","425.26","421.22","422.14","68,016,898"
08/18/2022,"426.86","428.61","425.50","427.89","49,023,207"
08/17/2022,"425.91","429.50","424.54","426.65","63,563,391"
08/16/2022,"427.73","431.73","426.88","429.70","59,289,039"
08/15/2022,"424.77","429.41","424.71","428.86","54,048,281"
08/12/2022,"422.03","427.21","421.03","427.10","61,694,539"
08/11/2022,"422.99","424.95","419.21","419.99","59,489,699"
08/10/2022,"418.78","420.14","416.72","419.99","68,665,711"
08/09/2022,"412.22","412.75","410.22","411.35","44,931,770"
08/08/2022,"415.25","417.62","411.83","412.99","54,025,969"
08/05/2022,"409.66","414.15","409.60","413.47","56,814,930"
08/04/2022,"414.37","415.09","412.44","414.17","45,656,566"
08/03/2022,"410.30","415.68","410.00","414.45","67,820,562"
08/02/2022,"409.12","413.00","406.82","408.06","63,435,422"
08/01/2022,"409.15","413.41","408.40","410.77","69,997,469"
07/29/2022,"407.58","413.03","406.77","411.99","87,003,672"
07/28/2022,"401.89","406.80","398.15","406.07","73,966,562"
07/27/2022,"394.36","402.88","394.05","401.04","82,342,109"
07/26/2022,"393.84","394.06","389.95","390.89","52,946,391"
07/25/2022,"395.75","396.47","393.21","395.57","53,631,488"
07/22/2022,"398.92","400.18","392.75","395.09","72,197,328"
07/21/2022,"394.16","398.84","391.63","398.79","64,903,859"
07/20/2022,"392.47","396.26","391.03","394.77","71,843,766"
07/19/2022,"386.08","392.87","385.39","392.27","78,505,969"
07/18/2022,"388.38","389.09","380.66","381.95","63,203,633"
07/15/2022,"382.55","385.25","380.54","385.13","79,060,383"
07/14/2022,"373.61","379.05","371.04","377.91","89,704,812"
07/13/2022,"375.10","381.92","374.66","378.83","84,224,648"
07/12/2022,"383.65","386.16","378.99","380.83","62,219,180"
07/11/2022,"385.85","386.87","383.50","384.23","58,366,953"
07/08/2022,"387.27","390.64","385.66","388.67","72,397,766"
07/07/2022,"385.12","389.83","383.27","388.99","64,525,922"
07/06/2022,"382.11","385.87","379.60","383.25","70,426,242"
07/05/2022,"375.88","381.98","372.90","381.96","81,437,969"
07/01/2022,"376.56","381.70","373.80","381.24","74,839,727"
06/30/2022,"376.24","380.66","372.56","377.25","112,508,305"
06/29/2022,"381.23","382.27","378.42","380.34","65,676,000"
06/28/2022,"390.23","393.16","380.53","380.65","86,689,820"
06/27/2022,"391.05","391.36","387.44","388.59","66,009,617"
06/24/2022,"381.40","390.09","381.37","390.08","98,050,328"
06/23/2022,"376.64","378.83","372.89","378.06","79,292,141"
06/22/2022,"370.62","378.72","370.18","374.39","90,059,422"
06/21/2022,"371.89","376.53","371.81","375.07","76,811,859"
06/17/2022,"365.51","369.38","362.17","365.86","111,113,906"
06/16/2022,"370.51","370.94","364.08","366.65","134,473,297"
06/15/2022,"377.36","383.90","372.12","379.20","125,666,797"
06/14/2022,"376.85","377.94","370.59","373.87","104,011,797"
06/13/2022,"379.85","381.81","373.30","375.00","170,004,891"
06/10/2022,"394.88","395.78","389.75","389.80","132,893,906"
06/09/2022,"409.34","411.74","401.44","401.44","86,289,797"
06/08/2022,"413.93","415.82","410.38","411.22","64,349,969"
06/07/2022,"408.10","416.22","407.61","415.74","59,272,367"
06/06/2022,"414.78","416.61","410.55","411.79","57,508,859"
06/03/2022,"412.40","414.04","409.51","410.54","71,874,281"
06/02/2022,"409.42","417.44","407.04","417.39","79,609,633"
06/01/2022,"415.17","416.24","406.93","409.59","86,585,805"
05/31/2022,"413.55","416.46","410.03","412.93","95,936,977"
05/27/2022,"407.91","415.38","407.70","415.26","84,768,711"
05/26/2022,"398.67","407.04","398.45","405.31","82,168,336"
05/25/2022,"392.31","399.45","391.89","397.37","91,472,875"
05/24/2022,"392.56","395.15","386.96","393.89","91,448,828"
05/23/2022,"392.83","397.73","390.38","396.92","76,414,883"
05/20/2022,"393.25","397.03","380.54","389.63","131,432,203"
05/19/2022,"388.62","394.14","387.11","389.46","98,510,719"
05/18/2022,"403.50","403.80","390.55","391.86","117,674,492"
05/17/2022,"406.53","408.57","402.58","408.32","83,029,711"
05/16/2022,"399.98","403.97","397.60","400.09","78,622,438"
05/13/2022,"396.71","403.18","395.61","401.72","104,174,398"
05/12/2022,"389.37","395.80","385.15","392.34","125,090,797"
05/11/2022,"398.07","404.04","391.96","392.75","142,360,984"
05/10/2022,"404.49","406.08","394.82","399.09","132,497,203"
05/09/2022,"405.10","406.41","396.50","398.17","155,586,094"
05/06/2022,"411.10","414.80","405.73","411.34","151,770,797"
05/05/2022,"424.55","425.00","409.44","413.81","172,929,109"
05/04/2022,"417.08","429.66","413.71","429.06","144,247,906"
05/03/2022,"415.01","418.93","413.36","416.38","100,028,203"
05/02/2022,"412.07","415.92","405.02","414.48","158,312,500"
04/29/2022,"423.59","425.87","411.21","412.00","145,491,109"
04/28/2022,"422.29","429.64","417.60","427.81","105,449,102"
04/27/2022,"417.24","422.92","415.01","417.27","122,030,000"
04/26/2022,"425.83","426.04","416.07","416.10","103,996,305"
04/25/2022,"423.67","428.69","418.84","428.51","119,647,695"
04/22/2022,"436.91","438.08","425.44","426.04","132,471,797"
04/21/2022,"448.54","450.01","437.10","438.06","85,417,328"
04/20/2022,"446.92","447.57","443.48","444.71","65,224,449"
04/19/2022,"437.86","445.80","437.68","445.04","77,821,008"
04/18/2022,"436.81","439.75","435.61","437.97","66,002,500"
04/14/2022,"443.55","444.73","437.68","437.79","97,869,445"
04/13/2022,"438.03","444.11","437.84","443.31","74,070,391"
04/12/2022,"443.08","445.75","436.65","438.29","84,363,641"
04/11/2022,"444.11","445.00","439.39","439.92","89,770,547"
04/08/2022,"447.97","450.63","445.94","447.57","79,272,711"
04/07/2022,"445.59","450.69","443.53","448.77","78,097,211"
04/06/2022,"446.89","448.93","443.47","446.52","106,898,000"
04/05/2022,"455.22","457.83","449.82","451.03","74,214,492"
04/04/2022,"453.13","456.91","452.26","456.80","59,601,000"
04/01/2022,"453.31","453.46","449.14","452.92","89,048,766"
03/31/2022,"457.89","458.76","451.16","451.64","121,699,906"
03/30/2022,"460.34","461.20","456.47","458.70","79,666,945"
03/29/2022,"460.02","462.07","457.18","461.55","86,581,539"
03/28/2022,"452.06","455.91","450.06","455.91","68,529,766"
03/25/2022,"451.16","452.98","448.43","452.69","77,101,320"
03/24/2022,"445.94","450.50","444.76","450.49","64,736,887"
03/23/2022,"446.91","448.49","443.71","443.80","79,426,094"
03/22/2022,"445.86","450.58","445.86","449.59","74,650,391"
03/21/2022,"444.34","446.46","440.68","444.39","88,349,758"
03/18/2022,"438.00","444.86","437.22","444.52","106,345,508"
03/17/2022,"433.59","441.07","433.19","441.07","102,676,898"
03/16/2022,"429.89","435.68","424.80","435.62","144,954,797"
03/15/2022,"419.77","426.84","418.42","426.17","106,219,102"
03/14/2022,"420.89","424.55","415.79","417.00","95,729,195"
03/11/2022,"428.12","428.77","419.53","420.07","95,636,281"
03/10/2022,"422.52","426.43","420.44","425.48","93,972,656"
03/09/2022,"425.14","429.51","422.82","427.41","116,990,797"
03/08/2022,"419.62","427.21","415.12","416.25","164,772,703"
03/07/2022,"431.55","432.30","419.36","419.43","137,896,609"
03/04/2022,"431.75","433.37","427.88","432.17","114,083,297"
03/03/2022,"440.47","441.11","433.80","435.71","105,501,695"
03/02/2022,"432.37","439.72","431.57","437.89","117,726,492"
03/01/2022,"435.04","437.17","427.11","429.98","137,785,906"
02/28/2022,"432.03","438.20","430.70","436.63","145,615,016"
02/25/2022,"429.61","437.84","427.86","437.75","121,804,492"
02/24/2022,"411.02","428.76","410.64","428.30","213,942,891"
02/23/2022,"432.66","433.26","421.35","421.95","132,578,000"
02/22/2022,"431.89","435.50","425.86","429.57","124,391,797"
02/18/2022,"437.33","438.66","431.82","434.23","132,642,891"
02/17/2022,"443.22","446.57","436.42","437.06","102,259,102"
02/16/2022,"443.93","448.06","441.94","446.60","84,863,594"
02/15/2022,"443.73","446.28","443.18","446.10","88,659,508"
02/14/2022,"439.92","441.60","435.34","439.02","123,006,305"
02/11/2022,"449.41","451.61","438.94","440.46","153,214,594"
02/10/2022,"451.34","457.71","447.20","449.32","140,103,703"
02/09/2022,"455.22","457.88","455.01","457.54","92,589,930"
02/08/2022,"446.73","451.92","445.22","450.94","81,012,039"
02/07/2022,"449.51","450.99","445.85","447.26","84,472,867"
02/04/2022,"446.35","452.78","443.83","448.70","118,454,398"
02/03/2022,"450.95","452.97","445.71","446.60","118,024,398"
02/02/2022,"455.50","458.12","453.05","457.35","117,361,000"
02/01/2022,"450.68","453.63","446.94","452.95","123,155,398"
01/31/2022,"441.24","450.28","439.81","449.91","152,251,391"
01/28/2022,"432.68","442.00","427.82","441.95","164,457,406"
01/27/2022,"438.26","441.59","429.45","431.24","149,878,297"
01/26/2022,"440.72","444.04","428.86","433.38","186,391,109"
01/25/2022,"433.06","439.72","427.15","434.47","167,997,297"
01/24/2022,"432.03","440.38","420.76","439.84","252,496,703"
01/21/2022,"445.56","448.06","437.95","437.98","202,271,203"
01/20/2022,"453.75","458.74","444.50","446.75","122,379,695"
01/19/2022,"458.13","459.61","451.46","451.75","109,357,602"
01/18/2022,"459.74","459.96","455.31","456.49","109,872,398"
01/14/2022,"461.19","465.09","459.90","464.72","95,890,953"
01/13/2022,"472.19","472.88","463.44","464.53","91,173,117"
01/12/2022,"471.59","473.20","468.94","471.02","67,605,438"
01/11/2022,"465.23","469.85","462.05","469.75","74,303,055"
01/10/2022,"462.70","465.74","456.60","465.51","119,362,000"
01/07/2022,"467.95","469.20","464.65","466.09","85,111,594"
01/06/2022,"467.89","470.82","465.43","467.94","86,858,898"
01/05/2022,"477.16","477.98","468.28","468.38","104,538,898"
01/04/2022,"479.22","479.98","475.58","477.55","71,178,680"
01/03/2022,"476.30","477.85","473.85","477.71","72,668,234"
12/31/2021,"475.64","476.86","474.67","474.96","65,237,434"
12/30/2021,"477.93","479.00","475.67","476.16","55,329,039"
12/29/2021,"476.98","478.56","475.92","477.48","54,502,961"
12/28/2021,"477.72","478.81","476.06","476.87","47,274,594"
12/27/2021,"472.06","477.31","472.01","477.26","56,808,621"
12/23/2021,"468.75","472.19","468.64","470.60","56,439,754"
12/22/2021,"462.79","467.81","462.58","467.69","58,890,219"
12/21/2021,"458.61","463.21","456.31","463.06","69,806,258"
12/20/2021,"454.48","455.40","451.14","454.98","107,134,797"
12/17/2021,"461.55","464.74","458.06","459.87","135,636,500"
12/16/2021,"472.57","472.87","464.80","466.45","116,568,602"
12/15/2021,"463.42","470.86","460.74","470.60","116,899,297"
12/14/2021,"463.09","465.74","460.25","463.36","97,264,125"
12/13/2021,"470.19","470.56","466.27","466.57","87,724,680"
12/10/2021,"469.23","470.90","466.51","470.74","77,159,758"
12/09/2021,"468.15","469.63","466.14","466.35","61,272,566"
12/08/2021,"468.70","470.00","466.83","469.52","72,238,781"
12/07/2021,"464.41","468.88","458.65","468.28","95,484,688"
12/06/2021,"456.13","460.79","453.56","458.79","98,977,531"
12/03/2021,"459.17","460.30","448.92","453.42","137,331,594"
12/02/2021,"450.73","459.07","450.31","457.40","127,637,797"
12/01/2021,"461.64","464.67","450.29","450.50","132,485,797"
11/30/2021,"462.00","464.03","455.30","455.56","148,559,594"
11/29/2021,"464.07","466.56","461.73","464.60","86,268,812"
11/26/2021,"462.34","463.90","457.77","458.97","112,669,602"
11/24/2021,"466.06","469.57","465.19","469.44","61,858,809"
11/23/2021,"467.22","469.10","464.45","468.19","73,206,547"
11/22/2021,"470.89","473.54","467.35","467.57","72,761,953"
11/19/2021,"469.61","470.94","468.50","468.89","57,315,566"
11/18/2021,"469.24","470.01","466.34","469.73","50,625,609"
11/17/2021,"469.00","469.19","467.48","468.14","47,858,289"
11/16/2021,"467.15","470.49","467.07","469.28","48,857,500"
11/15/2021,"468.64","468.81","466.23","467.43","46,980,500"
11/12/2021,"465.12","467.86","464.11","467.27","53,466,648"
11/11/2021,"465.21","465.29","463.75","463.77","34,848,500"
11/10/2021,"465.58","467.38","462.04","463.62","69,429,648"
11/09/2021,"469.32","469.57","465.88","467.38","51,149,152"
11/08/2021,"469.70","470.23","468.20","468.93","50,405,191"
11/05/2021,"469.28","470.65","466.92","468.53","66,390,562"
